id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type
1,Unicredit Iasi Open ,,https://www.wtatennis.com/tournaments/2063/iasi/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-07-21,2024-07-26,2024,7,Iasi,ARM,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,76.0,250.0,30650.0,32M/24Q/16D,Unicredit Iasi Open ,,Elina Avanesyan,5.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/arm.svg,Finals,W,"5-7, 7-5, 4-0",https://www.wtatennis.com/players/327620/elina-avanesyan,True,False,False,False,False,False,False,3,False,28,16,12,AM,ARM,051,142,Asia,Western Asia,ARM,"5,7,None|7,5,None|4,0,None|Ret",
2,Unicredit Iasi Open ,,https://www.wtatennis.com/tournaments/2063/iasi/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-07-21,2024-07-26,2024,7,Iasi,SRB,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,148.0,250.0,30650.0,32M/24Q/16D,Unicredit Iasi Open ,,Olga Danilovic,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/srb.svg,Semifinals,W,"3-6, 6-3, 7-6 (1)",https://www.wtatennis.com/players/324934/olga-danilovic,False,False,False,False,False,True,True,3,False,31,16,15,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"3,6,None|6,3,None|7,6,1",
3,Unicredit Iasi Open ,,https://www.wtatennis.com/tournaments/2063/iasi/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-07-21,2024-07-26,2024,7,Iasi,CRO,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,202.0,250.0,30650.0,32M/24Q/16D,Unicredit Iasi Open ,,Lea Boskovic,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cro.svg,Quarterfinals,W,"6-2, 6-0",https://www.wtatennis.com/players/323171/lea-boskovic,False,False,False,False,False,False,False,2,True,14,12,2,HR,HRV,191,150,Europe,Southeastern Europe,CRO,"6,2,None|6,0,None",
4,Unicredit Iasi Open ,,https://www.wtatennis.com/tournaments/2063/iasi/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-07-21,2024-07-26,2024,7,Iasi,BLR,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,104.0,250.0,30650.0,32M/24Q/16D,Unicredit Iasi Open ,,Aliaksandra Sasnovich,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Round of 16,W,"6-1, 6-3",https://www.wtatennis.com/players/317790/aliaksandra-sasnovich,False,False,False,False,False,False,False,2,True,16,12,4,BY,BLR,112,150,Europe,Eastern Europe,BLR,"6,1,None|6,3,None",
5,Unicredit Iasi Open ,,https://www.wtatennis.com/tournaments/2063/iasi/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-07-21,2024-07-26,2024,7,Iasi,GER,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,169.0,250.0,30650.0,32M/24Q/16D,Unicredit Iasi Open ,,Noma Noha Akugue,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ger.svg,Round of 32,W,"6-1, 6-2",https://www.wtatennis.com/players/328631/noma-noha-akugue,False,False,False,False,False,False,False,2,True,15,12,3,DE,DEU,276,150,Europe,Central Europe,GER,"6,1,None|6,2,None",
1,Wimbledon,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2024,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-07-01,2024-07-14,2024,7,Wimbledon,CZE,,GB,GBR,826,150,,Europe,Northern Europe,ENG,88.0,10.0,75677.0,128M/128Q/64D,"The Championships, Wimbledon",,Brenda Fruhvirtova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 128,L,"6-1, 3-6, 2-6",https://www.wtatennis.com/players/331545/brenda-fruhvirtova,False,False,False,False,False,False,False,3,True,24,11,13,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,1,None|3,6,None|2,6,None",
1,Bad Homburg Open Powered By Solarwatt ,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4ae17020-01fc-4d27-a041-001034ed25de/WTA-Tournament_BadHomburg-2021.png?height=128,https://www.wtatennis.com/tournaments/2017/bad-homburg/2024,WTA 500,Grass,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-06-23,2024-06-29,2024,6,Bad Homburg,UKR,,DE,DEU,276,150,,Europe,Central Europe,GER,28.0,1.0,8825.0,32M/8Q/16D,Bad Homburg Open Powered By Solarwatt ,,Dayana Yastremska,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ukr.svg,Round of 32,L,"6-4, 4-6, 3-6",https://www.wtatennis.com/players/324261/dayana-yastremska,False,False,False,False,False,False,False,3,True,29,13,16,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,4,None|4,6,None|3,6,None",
1,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2024,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-05-26,2024-06-09,2024,5,Paris,ITA,,FR,FRA,250,150,,Europe,Western Europe,FRA,15.0,780.0,744414.0,128M/128Q/64D,Roland Garros,,Jasmine Paolini,12.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ita.svg,Semifinals,L,"3-6, 1-6",https://www.wtatennis.com/players/319280/jasmine-paolini,False,False,False,False,False,False,False,2,False,16,4,12,IT,ITA,380,150,Europe,Southern Europe,ITA,"3,6,None|1,6,None",
2,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2024,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-05-26,2024-06-09,2024,5,Paris,BLR,,FR,FRA,250,150,,Europe,Western Europe,FRA,2.0,780.0,744414.0,128M/128Q/64D,Roland Garros,,Aryna Sabalenka,2.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Quarterfinals,W,"6-7 (5), 6-4, 6-4",https://www.wtatennis.com/players/320760/aryna-sabalenka,False,False,False,True,False,False,True,3,False,33,18,15,BY,BLR,112,150,Europe,Eastern Europe,BLR,"6,7,5|6,4,None|6,4,None",
3,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2024,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-05-26,2024-06-09,2024,5,Paris,FRA,,FR,FRA,250,150,,Europe,Western Europe,FRA,88.0,780.0,744414.0,128M/128Q/64D,Roland Garros,,Varvara Gracheva,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/fra.svg,Round of 16,W,"7-5, 6-2",https://www.wtatennis.com/players/325836/varvara-gracheva,False,False,False,False,False,False,False,2,True,20,13,7,FR,FRA,250,150,Europe,Western Europe,FRA,"7,5,None|6,2,None",
4,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2024,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-05-26,2024-06-09,2024,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,62.0,780.0,744414.0,128M/128Q/64D,Roland Garros,,Peyton Stearns,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 32,W,"6-2, 6-1",https://www.wtatennis.com/players/327573/peyton-stearns,False,False,False,False,False,False,False,2,True,15,12,3,US,USA,840,019,America,Northern America,USA,"6,2,None|6,1,None",
5,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2024,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-05-26,2024-06-09,2024,5,Paris,BLR,,FR,FRA,250,150,,Europe,Western Europe,FRA,21.0,780.0,744414.0,128M/128Q/64D,Roland Garros,,Victoria Azarenka,19.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Round of 64,W,"6-3, 3-6, 7-5",https://www.wtatennis.com/players/312001/victoria-azarenka,False,False,False,False,False,False,False,3,True,30,16,14,BY,BLR,112,150,Europe,Eastern Europe,BLR,"6,3,None|3,6,None|7,5,None",
6,Roland Garros,https://photoresources.wtatennis.com/photo-resources/2026/04/16/0893d8be-5450-4e36-a144-cdd958c1b484/WTA-Tournament_Roland-Garros.png?height=128,https://www.wtatennis.com/tournaments/903/roland-garros/2024,Grand Slam,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-05-26,2024-06-09,2024,5,Paris,USA,,FR,FRA,250,150,United States of America|America|USA|US,Europe,Western Europe,FRA,98.0,780.0,744414.0,128M/128Q/64D,Roland Garros,,Emina Bektas,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 128,W,"6-2, 6-3",https://www.wtatennis.com/players/316464/emina-bektas,False,False,False,False,False,False,False,2,True,17,12,5,US,USA,840,019,America,Northern America,USA,"6,2,None|6,3,None",
1,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/709/rome/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-05-07,2024-05-19,2024,5,Rome,ESP,,IT,ITA,380,150,Kingdom of Spain,Europe,Southern Europe,ITA,126.0,10.0,10495.0,128M/48Q/32D,Internazionali Bnl D'Italia,,Paula Badosa,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/esp.svg,Round of 128,L,"2-6, 3-6",https://www.wtatennis.com/players/320124/paula-badosa,False,False,False,False,False,False,False,2,False,17,5,12,ES,ESP,724,150,Europe,Southern Europe,ESP,"2,6,None|3,6,None",
1,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,BLR,,ES,ESP,724,150,,Europe,Southern Europe,ESP,2.0,215.0,161995.0,128M/48Q/32D,Mutua Madrid Open,,Aryna Sabalenka,2.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Quarterfinals,L,"1-6, 4-6",https://www.wtatennis.com/players/320760/aryna-sabalenka,False,False,False,False,False,False,False,2,False,17,5,12,BY,BLR,112,150,Europe,Eastern Europe,BLR,"1,6,None|4,6,None",
2,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,ITA,,ES,ESP,724,150,,Europe,Southern Europe,ESP,13.0,215.0,161995.0,128M/48Q/32D,Mutua Madrid Open,,Jasmine Paolini,12.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ita.svg,Round of 16,W,"7-6 (2), 6-4",https://www.wtatennis.com/players/319280/jasmine-paolini,False,False,False,True,False,False,True,2,True,23,13,10,IT,ITA,380,150,Europe,Southern Europe,ITA,"7,6,2|6,4,None",
3,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,CZE,,ES,ESP,724,150,,Europe,Southern Europe,ESP,7.0,215.0,161995.0,128M/48Q/32D,Mutua Madrid Open,,Marketa Vondrousova,7.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 32,W,"7-5, 6-1",https://www.wtatennis.com/players/323027/marketa-vondrousova,False,False,False,False,False,False,False,2,True,19,13,6,CZ,CZE,203,150,Europe,Central Europe,CZE,"7,5,None|6,1,None",
4,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,CZE,,ES,ESP,724,150,,Europe,Southern Europe,ESP,31.0,215.0,161995.0,128M/48Q/32D,Mutua Madrid Open,,Linda Noskova,29.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 64,W,"4-6, 6-3, 6-3",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,3,False,28,16,12,CZ,CZE,203,150,Europe,Central Europe,CZE,"4,6,None|6,3,None|6,3,None",
5,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/1038/madrid/2024,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-04-23,2024-05-05,2024,4,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,58.0,215.0,161995.0,128M/48Q/32D,Mutua Madrid Open,,Taylor Townsend,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 128,W,"4-6, 6-1, 7-5",https://www.wtatennis.com/players/318609/taylor-townsend,False,False,False,False,False,False,False,3,False,29,17,12,US,USA,840,019,America,Northern America,USA,"4,6,None|6,1,None|7,5,None",
1,Open Capfinances Rouen Métropole,,https://www.wtatennis.com/tournaments/2066/rouen/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-04-15,2024-04-21,2024,4,Rouen,UKR,,FR,FRA,250,150,,Europe,Western Europe,FRA,32.0,54.0,5750.0,32M/24Q/16D,Open Capfinances Rouen Métropole,,Anhelina Kalinina,3.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ukr.svg,Quarterfinals,L,"4-6, 5-7",https://www.wtatennis.com/players/320567/anhelina-kalinina,False,False,False,False,False,False,False,2,False,22,9,13,UA,UKR,804,150,Europe,Eastern Europe,UKR,"4,6,None|5,7,None",
2,Open Capfinances Rouen Métropole,,https://www.wtatennis.com/tournaments/2066/rouen/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-04-15,2024-04-21,2024,4,Rouen,ARM,,FR,FRA,250,150,,Europe,Western Europe,FRA,67.0,54.0,5750.0,32M/24Q/16D,Open Capfinances Rouen Métropole,,Elina Avanesyan,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/arm.svg,Round of 16,W,"7-5, 6-4",https://www.wtatennis.com/players/327620/elina-avanesyan,False,False,False,False,False,False,False,2,True,22,13,9,AM,ARM,051,142,Asia,Western Asia,ARM,"7,5,None|6,4,None",
3,Open Capfinances Rouen Métropole,,https://www.wtatennis.com/tournaments/2066/rouen/2024,WTA 250,Clay,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2024-04-15,2024-04-21,2024,4,Rouen,ARG,,FR,FRA,250,150,,Europe,Western Europe,FRA,65.0,54.0,5750.0,32M/24Q/16D,Open Capfinances Rouen Métropole,,Nadia Podoroska,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/arg.svg,Round of 32,W,"6-1, 6-3",https://www.wtatennis.com/players/319112/nadia-podoroska,False,False,False,False,False,False,False,2,True,16,12,4,AR,ARG,032,019,America,Southern South America,ARG,"6,1,None|6,3,None",
1,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-03-06,2024-03-17,2024,3,Indian Wells,USA,CA,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,131.0,10.0,30050.0,128M/48Q/32D,Bnp Paribas Open,,Katie Volynets,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 128,L,"5-7, 5-7",https://www.wtatennis.com/players/327391/katie-volynets,False,False,False,False,False,False,False,2,False,24,10,14,US,USA,840,019,America,Northern America,USA,"5,7,None|5,7,None",
1,Dubai Duty Free Tennis Championships,,https://www.wtatennis.com/tournaments/718/dubai/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-02-18,2024-02-24,2024,2,Dubai,USA,,AE,ARE,784,142,United States of America|America|USA|US,Asia,Western Asia,UAE,65.0,10.0,14800.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Peyton Stearns,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 64,L,"2-6, 6-2, 1-6",https://www.wtatennis.com/players/327573/peyton-stearns,False,False,False,False,False,False,False,3,False,23,9,14,US,USA,840,019,America,Northern America,USA,"2,6,None|6,2,None|1,6,None",
1,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,CZE,,AU,AUS,036,009,,Oceania,Australasia,AUS,11.0,240.0,248020.0,128M/128Q/64D,Australian Open,,Barbora Krejcikova,9.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 16,L,"6-4, 3-6, 2-6",https://www.wtatennis.com/players/318314/barbora-krejcikova,False,False,False,False,False,False,False,3,True,27,11,16,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,4,None|3,6,None|2,6,None",
2,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,FRA,,AU,AUS,036,009,,Oceania,Australasia,AUS,72.0,240.0,248020.0,128M/128Q/64D,Australian Open,,Diane Parry,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/fra.svg,Round of 32,W,"1-6, 6-1, 7-6 (5)",https://www.wtatennis.com/players/327077/diane-parry,False,False,False,False,False,True,True,3,False,27,14,13,FR,FRA,250,150,Europe,Western Europe,FRA,"1,6,None|6,1,None|7,6,5",
3,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,TUN,,AU,AUS,036,009,,Oceania,Australasia,AUS,6.0,240.0,248020.0,128M/128Q/64D,Australian Open,,Ons Jabeur,6.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/tun.svg,Round of 64,W,"6-0, 6-2",https://www.wtatennis.com/players/316847/ons-jabeur,False,False,False,False,False,False,False,2,True,14,12,2,TN,TUN,788,002,Africa,North Africa,TUN,"6,0,None|6,2,None",
4,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-01-14,2024-01-28,2024,1,Melbourne,USA,,AU,AUS,036,009,United States of America|America|USA|US,Oceania,Australasia,AUS,71.0,240.0,248020.0,128M/128Q/64D,Australian Open,,Bernarda Pera,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 128,W,"7-5, 6-2",https://www.wtatennis.com/players/317708/bernarda-pera,False,False,False,False,False,False,False,2,True,20,13,7,US,USA,840,019,America,Northern America,USA,"7,5,None|6,2,None",
1,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-12-31,2024-01-07,2024,12,Brisbane,CZE,,AU,AUS,036,009,,Oceania,Australasia,AUS,40.0,108.0,38000.0,64M/24Q/32D,Brisbane International Presented By Evie,,Linda Noskova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Quarterfinals,L,"5-7, 3-6",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,2,False,21,8,13,CZ,CZE,203,150,Europe,Central Europe,CZE,"5,7,None|3,6,None",
2,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-12-31,2024-01-07,2024,12,Brisbane,AUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,113.0,108.0,38000.0,64M/24Q/32D,Brisbane International Presented By Evie,,Arina Rodionova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aus.svg,Round of 16,W,"6-1, 6-1",https://www.wtatennis.com/players/312413/arina-rodionova,False,False,False,False,False,False,False,2,True,14,12,2,AU,AUS,036,009,Oceania,Australasia,AUS,"6,1,None|6,1,None",
3,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-12-31,2024-01-07,2024,12,Brisbane,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,15.0,108.0,38000.0,64M/24Q/32D,Brisbane International Presented By Evie,,Liudmila Samsonova,4.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,Round of 32,W,"6-2, 6-1",https://www.wtatennis.com/players/322222/liudmila-samsonova,False,False,False,False,False,False,False,2,True,15,12,3,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,2,None|6,1,None",
4,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-12-31,2024-01-07,2024,12,Brisbane,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,97.0,108.0,38000.0,64M/24Q/32D,Brisbane International Presented By Evie,,Diana Shnaider,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,Round of 64,W,"6-2, 6-3",https://www.wtatennis.com/players/330482/diana-shnaider,False,False,False,False,False,False,False,2,True,17,12,5,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,2,None|6,3,None",
1,Prudential Hong Kong Tennis Open 2023,,https://www.wtatennis.com/tournaments/1074/hong-kong/2023,WTA 250,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2023-10-09,2023-10-15,2023,10,Hong Kong,CAN,,CN,CHN,156,142,,Asia,East Asia,CHN,60.0,30.0,3920.0,32M/16Q/16D,Prudential Hong Kong Tennis Open 2023,,Leylah Fernandez,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/can.svg,Round of 16,L,"6-3, 1-6, 3-6",https://www.wtatennis.com/players/326735/leylah-fernandez,False,False,False,False,False,False,False,3,True,25,10,15,CA,CAN,124,019,America,Northern America,CAN,"6,3,None|1,6,None|3,6,None",
2,Prudential Hong Kong Tennis Open 2023,,https://www.wtatennis.com/tournaments/1074/hong-kong/2023,WTA 250,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/250k-tag.svg,2023-10-09,2023-10-15,2023,10,Hong Kong,UKR,,CN,CHN,156,142,,Asia,East Asia,CHN,97.0,30.0,3920.0,32M/16Q/16D,Prudential Hong Kong Tennis Open 2023,,Dayana Yastremska,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ukr.svg,Round of 32,W,"6-4, 6-3",https://www.wtatennis.com/players/324261/dayana-yastremska,False,False,False,False,False,False,False,2,True,19,12,7,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,4,None|6,3,None",
1,China Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8f77c099-1d17-4cd7-aa46-7c21addc471f/WTA-Tournament_Beijing.png?height=128,https://www.wtatennis.com/tournaments/1020/beijing/2023,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-09-30,2023-10-08,2023,9,Beijing,KAZ,,CN,CHN,156,142,,Asia,East Asia,CHN,5.0,150.0,92500.0,64M/32Q/32D,China Open,,Elena Rybakina,5.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/kaz.svg,Round of 16,L,"6-2, 4-6, 1-6",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,False,False,False,False,3,True,25,11,14,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"6,2,None|4,6,None|1,6,None",Q
2,China Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8f77c099-1d17-4cd7-aa46-7c21addc471f/WTA-Tournament_Beijing.png?height=128,https://www.wtatennis.com/tournaments/1020/beijing/2023,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2023-09-30,2023-10-08,2023,9,Beijing,RUS,,CN,CHN,156,142,,Asia,East Asia,CHN,62.0,150.0,92500.0,64M/32Q/32D,China Open,,Anastasia Pavlyuchenkova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,Round of 32,W,"6-2, 6-1",https://www.wtatennis.com/players/313796/anastasia-pavlyuchenkova,False,False,False,False,False,False,False,2,True,15,12,3,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,2,None|6,1,None",Q
