id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,entry_type,points_gain,prize_money,draw,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score
2,"ITF/TENNIS EUROPE $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-28,2012-06-03,2012,5,Maribor,ROU,,SI,SVN,705,150,[],Europe,Southern Europe,SVN,203.0,Q,,686.0,32M/32Q/16D,Elena Bogdan,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,Round of 16,W,"7-5, 6-1",https://www.wtatennis.com/players/314318/elena-bogdan,False,False,False,False,False,False,False,2,True,19,13,6,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"7,5,None|6,1,None"
3,"ITF/TENNIS EUROPE $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-28,2012-06-03,2012,5,Maribor,FRA,,SI,SVN,705,150,[],Europe,Southern Europe,SVN,385.0,Q,,686.0,32M/32Q/16D,Natalie Piquion,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,Round of 32,W,"3-6, 6-4, 6-2",https://www.wtatennis.com/players/313014/natalie-piquion,False,False,False,False,False,False,False,3,False,27,15,12,FR,FRA,250,150,Europe,Western Europe,FRA,"3,6,None|6,4,None|6,2,None"
4,"ITF/TENNIS EUROPE $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-28,2012-06-03,2012,5,Maribor,CRO,,SI,SVN,705,150,[],Europe,Southern Europe,SVN,878.0,Q,,686.0,32M/32Q/16D,Petra Sunic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cro.svg,Qualifying R2 Qual. R2,W,"6-0, 6-1",https://www.wtatennis.com/players/313059/petra-sunic,False,False,False,False,False,False,False,2,True,13,12,1,HR,HRV,191,150,Europe,Southeastern Europe,CRO,"6,0,None|6,1,None"
5,"ITF/TENNIS EUROPE $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-28,2012-06-03,2012,5,Maribor,SLO,,SI,SVN,705,150,[],Europe,Southern Europe,SVN,9999.0,Q,,686.0,32M/32Q/16D,Julija Jauk,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/slo.svg,Qualifying R1 Qual. R1,W,"6-0, 6-1",https://www.wtatennis.com/players/318132/julija-jauk,False,False,False,False,False,False,False,2,True,13,12,1,,,,,,,SLO,"6,0,None|6,1,None"
1,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-14,2012-05-20,2012,5,Bastad 2,SRB,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,402.0,,,1568.0,32M/8Q/16D,Milana Spremo,4.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Finals,W,"6-3, 6-0",https://www.wtatennis.com/players/314627/milana-spremo,False,False,False,False,False,False,False,2,True,15,12,3,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"6,3,None|6,0,None"
2,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-14,2012-05-20,2012,5,Bastad 2,SWE,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,945.0,,,1568.0,32M/8Q/16D,Sandra Roma,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/swe.svg,Semifinals,W,"6-2, 6-2",https://www.wtatennis.com/players/312387/sandra-roma,False,False,False,False,False,False,False,2,True,16,12,4,SE,SWE,752,150,Europe,Northern Europe,SWE,"6,2,None|6,2,None"
3,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-14,2012-05-20,2012,5,Bastad 2,POL,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,650.0,,,1568.0,32M/8Q/16D,Barbara Sobaszkiewicz,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pol.svg,Quarterfinals,W,"6-1, 6-2",https://www.wtatennis.com/players/314208/barbara-sobaszkiewicz,False,False,False,False,False,False,False,2,True,15,12,3,PL,POL,616,150,Europe,Central Europe,POL,"6,1,None|6,2,None"
4,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-14,2012-05-20,2012,5,Bastad 2,NED,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,1020.0,,,1568.0,32M/8Q/16D,Indy De Vroome,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ned.svg,Round of 16,W,"6-4, 6-2",https://www.wtatennis.com/players/319266/indy-de-vroome,False,False,False,False,False,False,False,2,True,18,12,6,NL,NLD,528,150,Europe,Western Europe,NED,"6,4,None|6,2,None"
5,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-14,2012-05-20,2012,5,Bastad 2,SWE,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,,,,1568.0,32M/8Q/16D,Andrea Norlander,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/swe.svg,Round of 32,W,"6-1, 6-0",https://www.wtatennis.com/players/319956/andrea-norlander,False,False,False,False,False,False,False,2,True,13,12,1,SE,SWE,752,150,Europe,Northern Europe,SWE,"6,1,None|6,0,None"
1,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-07,2012-05-13,2012,5,Bastad,PHI,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,740.0,,,1568.0,32M/8Q/16D,Katharina Lehnert,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/phi.svg,Finals,W,"7-6 (4), 6-0",https://www.wtatennis.com/players/317832/katharina-lehnert,False,False,False,True,False,False,True,2,True,19,13,6,PH,PHL,608,142,Asia,Southeast Asia,PHI,"7,6,4|6,0,None"
2,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-07,2012-05-13,2012,5,Bastad,SWE,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,462.0,,,1568.0,32M/8Q/16D,Hilda Melander,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/swe.svg,Semifinals,W,"6-2, 6-3",https://www.wtatennis.com/players/314813/hilda-melander,False,False,False,False,False,False,False,2,True,17,12,5,SE,SWE,752,150,Europe,Northern Europe,SWE,"6,2,None|6,3,None"
3,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-07,2012-05-13,2012,5,Bastad,POL,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,617.0,,,1568.0,32M/8Q/16D,Barbara Sobaszkiewicz,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pol.svg,Quarterfinals,W,"6-1, 6-4",https://www.wtatennis.com/players/314208/barbara-sobaszkiewicz,False,False,False,False,False,False,False,2,True,17,12,5,PL,POL,616,150,Europe,Central Europe,POL,"6,1,None|6,4,None"
4,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-07,2012-05-13,2012,5,Bastad,POL,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,858.0,,,1568.0,32M/8Q/16D,Agata Baranska,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pol.svg,Round of 16,W,"6-4, 6-3",https://www.wtatennis.com/players/317096/agata-baranska,False,False,False,False,False,False,False,2,True,19,12,7,PL,POL,616,150,Europe,Central Europe,POL,"6,4,None|6,3,None"
5,"ITF/TENNIS EUROPE $10,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-05-07,2012-05-13,2012,5,Bastad,GER,,SE,SWE,752,150,[],Europe,Northern Europe,SWE,932.0,,,1568.0,32M/8Q/16D,Laura Schaeder,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,Round of 32,W,"6-2, 6-3",https://www.wtatennis.com/players/317433/laura-schaeder,False,False,False,False,False,False,False,2,True,17,12,5,DE,DEU,276,150,Europe,Central Europe,GER,"6,2,None|6,3,None"
1,"ITF/USTA $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-04-16,2012-04-22,2012,4,Dothan,AUS,,,,,,[],,,Alabama,219.0,,,475.0,32M/32Q/16D,Sacha Jones,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Round of 32,L,"6-4, 4-6, 2-6",https://www.wtatennis.com/players/313617/sacha-jones,False,False,False,False,False,False,False,3,True,28,12,16,AU,AUS,036,009,Oceania,Australasia,AUS,"6,4,None|4,6,None|2,6,None"
1,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-04-09,2012-04-15,2012,4,Pelham,GEO,,,,,,[],,,Alabama,266.0,,,133.0,32M/32Q/16D,Sofia Shapatava,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/geo.svg,Qualifying R2 Qual. R2,L,"4-6, 6-1, 2-6",https://www.wtatennis.com/players/312623/sofia-shapatava,False,False,False,False,False,False,False,3,False,25,12,13,GE,GEO,268,142,Asia,Western Asia,GEO,"4,6,None|6,1,None|2,6,None"
2,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-04-09,2012-04-15,2012,4,Pelham,UKR,,,,,,[],,,Alabama,582.0,,,133.0,32M/32Q/16D,Olga Ianchuk,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ukr.svg,Qualifying R1 Qual. R1,W,"6-3, 6-2",https://www.wtatennis.com/players/317148/olga-ianchuk,False,False,False,False,False,False,False,2,True,17,12,5,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,3,None|6,2,None"
1,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-04-02,2012-04-08,2012,4,Jackson,USA,,,,,,"['America', 'USA', 'US']",,,Mississippi,180.0,Q,,294.0,32M/32Q/16D,Alexa Glatch,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,L,"3-6, 2-6",https://www.wtatennis.com/players/312214/alexa-glatch,False,False,False,False,False,False,False,2,False,17,5,12,US,USA,840,019,America,Northern America,USA,"3,6,None|2,6,None"
2,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-04-02,2012-04-08,2012,4,Jackson,JPN,,,,,,[],,,Mississippi,792.0,Q,,294.0,32M/32Q/16D,Miyu Kato,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,Qualifying R2 Qual. R2,W,"6-3, 7-5",https://www.wtatennis.com/players/317612/miyu-kato,False,False,False,False,False,False,False,2,True,21,13,8,JP,JPN,392,142,Asia,East Asia,JPN,"6,3,None|7,5,None"
3,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-04-02,2012-04-08,2012,4,Jackson,USA,,,,,,"['America', 'USA', 'US']",,,Mississippi,,Q,,294.0,32M/32Q/16D,Carol Jane Elliott,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Qualifying R1 Qual. R1,W,3-0,https://www.wtatennis.com/players/320043/carol-jane-elliott,True,False,False,False,False,False,False,1,False,3,3,0,US,USA,840,019,America,Northern America,USA,"3,0,None|Ret"
1,"ITF/USTA $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-03-26,2012-04-01,2012,3,Osprey,CZE,,,,,,[],,,Florida,68.0,,,760.0,32M/32Q/16D,Lucie Hradecka,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Round of 16,L,"5-7, 1-6",https://www.wtatennis.com/players/310849/lucie-hradecka,False,False,False,False,False,False,False,2,False,19,6,13,CZ,CZE,203,150,Europe,Central Europe,CZE,"5,7,None|1,6,None"
2,"ITF/USTA $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-03-26,2012-04-01,2012,3,Osprey,GBR,,,,,,"['Britain', 'UK', 'Great Britain', 'United Kingdom']",,,Florida,120.0,,,760.0,32M/32Q/16D,Laura Robson,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gbr.svg,Round of 32,W,"6-3, 6-7 (6), 6-4",https://www.wtatennis.com/players/316629/laura-robson,False,False,False,False,True,False,True,3,True,32,18,14,GB,GBR,826,150,Europe,Northern Europe,ENG,"6,3,None|6,7,6|6,4,None"
1,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-03-12,2012-03-18,2012,3,Clearwater,GEO,,,,,,[],,,Florida,263.0,,,133.0,32M/32Q/16D,Sofia Shapatava,16.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/geo.svg,Qualifying R1 Qual. R1,W,"6-0, 6-4",https://www.wtatennis.com/players/312623/sofia-shapatava,False,False,False,False,False,False,False,2,True,16,12,4,GE,GEO,268,142,Asia,Western Asia,GEO,"6,0,None|6,4,None"
1,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-03-05,2012-03-11,2012,3,Fort Walton Beach,USA,,,,,,"['America', 'USA', 'US']",,,Florida,188.0,,,686.0,32M/32Q/16D,Madison Brengle,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Quarterfinals,L,"0-6, 2-6",https://www.wtatennis.com/players/312328/madison-brengle,False,False,False,False,False,False,False,2,False,14,2,12,US,USA,840,019,America,Northern America,USA,"0,6,None|2,6,None"
2,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-03-05,2012-03-11,2012,3,Fort Walton Beach,USA,,,,,,"['America', 'USA', 'US']",,,Florida,,,,686.0,32M/32Q/16D,Breaunna Addison,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,W,"6-3, 3-6, 6-1",https://www.wtatennis.com/players/317295/breaunna-addison,False,False,False,False,False,False,False,3,True,25,15,10,US,USA,840,019,America,Northern America,USA,"6,3,None|3,6,None|6,1,None"
3,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-03-05,2012-03-11,2012,3,Fort Walton Beach,GBR,,,,,,"['Britain', 'UK', 'Great Britain', 'United Kingdom']",,,Florida,192.0,,,686.0,32M/32Q/16D,Naomi Broady,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gbr.svg,Round of 32,W,"2-6, 6-4, 6-1",https://www.wtatennis.com/players/313941/naomi-broady,False,False,False,False,False,False,False,3,False,25,14,11,GB,GBR,826,150,Europe,Northern Europe,ENG,"2,6,None|6,4,None|6,1,None"
1,ITF $25000,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-01-30,2012-02-05,2012,1,Burnie,RUS,,AU,AUS,036,009,[],Oceania,Australasia,AUS,282.0,,,686.0,32M/32Q/16D,Irina Khromacheva,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Quarterfinals,L,"1-6, 3-6",https://www.wtatennis.com/players/317915/irina-khromacheva,False,False,False,False,False,False,False,2,False,16,4,12,RU,RUS,643,150,Europe,Eastern Europe,RUS,"1,6,None|3,6,None"
2,ITF $25000,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-01-30,2012-02-05,2012,1,Burnie,GBR,,AU,AUS,036,009,"['Britain', 'UK', 'Great Britain', 'United Kingdom']",Oceania,Australasia,AUS,323.0,,,686.0,32M/32Q/16D,Melanie South,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gbr.svg,Round of 16,W,"6-2, 4-6, 7-5",https://www.wtatennis.com/players/310620/melanie-south,False,False,False,False,False,False,False,3,True,30,17,13,GB,GBR,826,150,Europe,Northern Europe,ENG,"6,2,None|4,6,None|7,5,None"
3,ITF $25000,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2012-01-30,2012-02-05,2012,1,Burnie,JPN,,AU,AUS,036,009,[],Oceania,Australasia,AUS,465.0,,,686.0,32M/32Q/16D,Ayumi Oka,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,Round of 32,W,"6-2, 6-2",https://www.wtatennis.com/players/311412/ayumi-oka,False,False,False,False,False,False,False,2,True,16,12,4,JP,JPN,392,142,Asia,East Asia,JPN,"6,2,None|6,2,None"
1,"ITF/USTA $75,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-11-07,2011-11-13,2011,11,Phoenix,USA,,AZ,AZE,031,142,"['America', 'USA', 'US']",Asia,Western Asia,AZE,641.0,,,232.0,32M/32Q/16D,Anne-Liz Jeukeng,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Qualifying R2 Qual. R2,L,"6-7 (5), 6-2, 3-6",https://www.wtatennis.com/players/318400/anne-liz-jeukeng,False,False,False,True,False,False,True,3,False,30,15,15,US,USA,840,019,America,Northern America,USA,"6,7,5|6,2,None|3,6,None"
2,"ITF/USTA $75,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-11-07,2011-11-13,2011,11,Phoenix,USA,,AZ,AZE,031,142,"['America', 'USA', 'US']",Asia,Western Asia,AZE,745.0,,,232.0,32M/32Q/16D,Elizabeth Lumpkin,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Qualifying R1 Qual. R1,W,"6-3, 6-4",https://www.wtatennis.com/players/311300/elizabeth-lumpkin,False,False,False,False,False,False,False,2,True,19,12,7,US,USA,840,019,America,Northern America,USA,"6,3,None|6,4,None"
1,"ITF $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-10-31,2011-11-06,2011,10,Toronto,SUI,,CA,CAN,124,019,[],America,Northern America,CAN,350.0,,,1235.0,32M/32Q/16D,Amra Sadikovic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/sui.svg,Quarterfinals,L,"1-6, 1-6",https://www.wtatennis.com/players/313355/amra-sadikovic,False,False,False,False,False,False,False,2,False,14,2,12,CH,CHE,756,150,Europe,Central Europe,SUI,"1,6,None|1,6,None"
2,"ITF $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-10-31,2011-11-06,2011,10,Toronto,USA,,CA,CAN,124,019,"['America', 'USA', 'US']",America,Northern America,CAN,280.0,,,1235.0,32M/32Q/16D,Amanda Fink,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,W,"6-2, 7-6 (6)",https://www.wtatennis.com/players/312786/amanda-fink,False,False,False,False,True,False,True,2,True,21,13,8,US,USA,840,019,America,Northern America,USA,"6,2,None|7,6,6"
3,"ITF $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-10-31,2011-11-06,2011,10,Toronto,USA,,CA,CAN,124,019,"['America', 'USA', 'US']",America,Northern America,CAN,146.0,,,1235.0,32M/32Q/16D,Alexa Glatch,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"6-0, 6-2",https://www.wtatennis.com/players/312214/alexa-glatch,False,False,False,False,False,False,False,2,True,14,12,2,US,USA,840,019,America,Northern America,USA,"6,0,None|6,2,None"
1,"ITF $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-10-24,2011-10-30,2011,10,Saguenay,HUN,,CA,CAN,124,019,[],America,Northern America,CAN,181.0,,,760.0,32M/32Q/16D,Timea Babos,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/hun.svg,Round of 16,L,"2-6, 4-6",https://www.wtatennis.com/players/317070/timea-babos,False,False,False,False,False,False,False,2,False,18,6,12,HU,HUN,348,150,Europe,Central Europe,HUN,"2,6,None|4,6,None"
2,"ITF $50,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-10-24,2011-10-30,2011,10,Saguenay,CHN,,CA,CAN,124,019,[],America,Northern America,CAN,360.0,,,760.0,32M/32Q/16D,Sheng-Nan Sun,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Round of 32,W,"7-6 (2), 4-6, 6-3",https://www.wtatennis.com/players/310798/sheng-nan-sun,False,False,False,True,False,False,True,3,True,32,17,15,CN,CHN,156,142,Asia,East Asia,CHN,"7,6,2|4,6,None|6,3,None"
1,"ITF/USTA $25,000",https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,,ITF,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/itf.png,2011-10-17,2011-10-23,2011,10,,BUL,,,,,,[],,,United States of America,205.0,,,294.0,32M/32Q/16D,Sesil Karatantcheva,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bul.svg,Round of 32,L,"3-6, 4-6",https://www.wtatennis.com/players/311810/sesil-karatantcheva,False,False,False,False,False,False,False,2,False,19,7,12,BG,BGR,100,150,Europe,Southeastern Europe,BUL,"3,6,None|4,6,None"
